25.09 Open,25.09 Close,25.09 Low,25.09 High,25.10 Open,25.10 Close,25.10 Low,25.10 High,23.11 Open,23.11 Close,23.11 Low,23.11 High,04.12 Open,04.12 Close,04.12 Low,04.12 High
115350.0000242,115740.0000242,115320.0000242,115540.0000242,110840.0000000,110850.0000000,110740.0000000,110740.0000000,111700.0000000,111720.0000000,111620.0000000,111660.0000000,115580.0000000,115600.0000000,115540.0000000,115560.0000000
115350.0000243,115740.0000243,115320.0000243,115540.0000243,110740.0000000,110810.0000000,110740.0000000,110810.0000000,111650.0000000,111710.0000000,111650.0000000,111690.0000000,115560.0000000,115600.0000000,115560.0000000,115600.0000000
115350.0000244,115740.0000244,115320.0000244,115540.0000244,110800.0000000,110880.0000000,110770.0000000,110860.0000000,111680.0000000,111700.0000000,111620.0000000,111660.0000000,115600.0000000,115600.0000000,115530.0000000,115600.0000000
115350.0000245,115740.0000245,115320.0000245,115540.0000245,110850.0000000,110930.0000000,110850.0000000,110850.0000000,111660.0000000,111720.0000000,111600.0000000,111650.0000000,115600.0000000,115600.0000000,115570.0000000,115600.0000000
115350.0000246,115740.0000246,115320.0000246,115540.0000246,110860.0000000,110890.0000000,110810.0000000,110890.0000000,111650.0000000,111660.0000000,111610.0000000,111610.0000000,115600.0000000,115620.0000000,115580.0000000,115610.0000000
115350.0000247,115740.0000247,115320.0000247,115540.0000247,110880.0000000,110880.0000000,110850.0000000,110850.0000000,111610.0000000,111610.0000000,111580.0000000,111590.0000000,115620.0000000,115620.0000000,115570.0000000,115580.0000000
115350.0000248,115740.0000248,115320.0000248,115540.0000248,110850.0000000,110900.0000000,110840.0000000,110840.0000000,111600.0000000,111620.0000000,111590.0000000,111620.0000000,115580.0000000,115600.0000000,115550.0000000,115570.0000000
115350.0000249,115740.0000249,115320.0000249,115540.0000249,110860.0000000,110980.0000000,110860.0000000,110980.0000000,111610.0000000,111650.0000000,111600.0000000,111630.0000000,115590.0000000,115620.0000000,115580.0000000,115620.0000000
115350.000025,115740.000025,115320.000025,115540.000025,110980.0000000,111000.0000000,110950.0000000,110970.0000000,111630.0000000,111690.0000000,111620.0000000,111680.0000000,115620.0000000,115630.0000000,115570.0000000,115570.0000000
115350.0000251,115740.0000251,115320.0000251,115540.0000251,110980.0000000,111000.0000000,110910.0000000,110940.0000000,111670.0000000,111750.0000000,111670.0000000,111730.0000000,115570.0000000,115680.0000000,115570.0000000,115670.0000000
115350.0000252,115740.0000252,115320.0000252,115540.0000252,110940.0000000,111000.0000000,110930.0000000,111000.0000000,111750.0000000,111770.0000000,111710.0000000,111760.0000000,115670.0000000,115680.0000000,115610.0000000,115610.0000000
115350.0000253,115740.0000253,115320.0000253,115540.0000253,110990.0000000,111120.0000000,110980.0000000,111050.0000000,111770.0000000,111770.0000000,111710.0000000,111750.0000000,115620.0000000,115690.0000000,115600.0000000,115660.0000000
115350.0000254,115740.0000254,115320.0000254,115540.0000254,111060.0000000,111130.0000000,111030.0000000,111100.0000000,111750.0000000,111770.0000000,111720.0000000,111730.0000000,115670.0000000,115690.0000000,115650.0000000,115670.0000000
115350.0000255,115740.0000255,115320.0000255,115540.0000255,111100.0000000,111310.0000000,111090.0000000,111260.0000000,111730.0000000,111790.0000000,111730.0000000,111740.0000000,115670.0000000,115680.0000000,115620.0000000,115680.0000000
115350.0000256,115740.0000256,115320.0000256,115540.0000256,111260.0000000,111290.0000000,111200.0000000,111220.0000000,111750.0000000,111760.0000000,111720.0000000,111750.0000000,115670.0000000,115690.0000000,115660.0000000,115660.0000000
115350.0000257,115740.0000257,115320.0000257,115540.0000257,111220.0000000,111270.0000000,111220.0000000,111220.0000000,111730.0000000,111750.0000000,111720.0000000,111740.0000000,115670.0000000,115680.0000000,115650.0000000,115660.0000000
115350.0000258,115740.0000258,115320.0000258,115540.0000258,111220.0000000,111230.0000000,111160.0000000,111170.0000000,111730.0000000,111770.0000000,111710.0000000,111760.0000000,115670.0000000,115690.0000000,115630.0000000,115640.0000000
115350.0000259,115740.0000259,115320.0000259,115540.0000259,111170.0000000,111220.0000000,111140.0000000,111180.0000000,111760.0000000,111760.0000000,111710.0000000,111720.0000000,115650.0000000,115660.0000000,115630.0000000,115640.0000000
115350.000026,115740.000026,115320.000026,115540.000026,111200.0000000,111210.0000000,111130.0000000,111170.0000000,111720.0000000,111740.0000000,111690.0000000,111720.0000000,115640.0000000,115650.0000000,115620.0000000,115640.0000000
115350.0000261,115740.0000261,115320.0000261,115540.0000261,111170.0000000,111190.0000000,111100.0000000,111110.0000000,111730.0000000,111770.0000000,111710.0000000,111730.0000000,115640.0000000,115640.0000000,115600.0000000,115620.0000000
115350.0000262,115740.0000262,115320.0000262,115540.0000262,111130.0000000,111180.0000000,111130.0000000,111160.0000000,111720.0000000,111750.0000000,111700.0000000,111750.0000000,115610.0000000,115630.0000000,115600.0000000,115610.0000000
115350.0000263,115740.0000263,115320.0000263,115540.0000263,111160.0000000,111210.0000000,111150.0000000,111180.0000000,111760.0000000,111780.0000000,111750.0000000,111770.0000000,115610.0000000,115630.0000000,115600.0000000,115620.0000000
115350.0000264,115740.0000264,115320.0000264,115540.0000264,111200.0000000,111330.0000000,111200.0000000,111290.0000000,111760.0000000,111770.0000000,111710.0000000,111730.0000000,115610.0000000,115660.0000000,115580.0000000,115580.0000000
115350.0000265,115740.0000265,115320.0000265,115540.0000265,111290.0000000,111320.0000000,111220.0000000,111230.0000000,111740.0000000,111920.0000000,111700.0000000,111910.0000000,115580.0000000,115660.0000000,115580.0000000,115620.0000000
115350.0000266,115740.0000266,115320.0000266,115540.0000266,111220.0000000,111270.0000000,111200.0000000,111250.0000000,111900.0000000,111950.0000000,111840.0000000,111850.0000000,115620.0000000,115640.0000000,115580.0000000,115610.0000000
115350.0000267,115740.0000267,115320.0000267,115540.0000267,111250.0000000,111280.0000000,111230.0000000,111260.0000000,111850.0000000,111850.0000000,111800.0000000,111810.0000000,115620.0000000,115620.0000000,115580.0000000,115580.0000000
115350.0000268,115740.0000268,115320.0000268,115540.0000268,111270.0000000,111310.0000000,111230.0000000,111240.0000000,111830.0000000,111830.0000000,111790.0000000,111800.0000000,115580.0000000,115590.0000000,115560.0000000,115590.0000000
115350.0000269,115740.0000269,115320.0000269,115540.0000269,111250.0000000,111260.0000000,111170.0000000,111200.0000000,111810.0000000,111810.0000000,111780.0000000,111790.0000000,115590.0000000,115630.0000000,115570.0000000,115620.0000000
115350.000027,115740.000027,115320.000027,115540.000027,111200.0000000,111220.0000000,111090.0000000,111120.0000000,111790.0000000,111820.0000000,111770.0000000,111810.0000000,115620.0000000,115630.0000000,115590.0000000,115630.0000000
115350.0000271,115740.0000271,115320.0000271,115540.0000271,111110.0000000,111140.0000000,111090.0000000,111110.0000000,111810.0000000,111820.0000000,111770.0000000,111770.0000000,115620.0000000,115620.0000000,115570.0000000,115590.0000000
115350.0000272,115740.0000272,115320.0000272,115540.0000272,111120.0000000,111150.0000000,111100.0000000,111120.0000000,111770.0000000,111790.0000000,111750.0000000,111760.0000000,115600.0000000,115600.0000000,115570.0000000,115590.0000000
115350.0000273,115740.0000273,115320.0000273,115540.0000273,111120.0000000,111160.0000000,111090.0000000,111100.0000000,111760.0000000,111790.0000000,111750.0000000,111780.0000000,115600.0000000,115630.0000000,115590.0000000,115590.0000000
115350.0000274,115740.0000274,115320.0000274,115540.0000274,111090.0000000,111100.0000000,110990.0000000,111020.0000000,111770.0000000,111820.0000000,111750.0000000,111810.0000000,115600.0000000,115650.0000000,115600.0000000,115650.0000000
115350.0000275,115740.0000275,115320.0000275,115540.0000275,111030.0000000,111100.0000000,111020.0000000,111070.0000000,111820.0000000,111870.0000000,111790.0000000,111800.0000000,115640.0000000,115650.0000000,115610.0000000,115610.0000000
115350.0000276,115740.0000276,115320.0000276,115540.0000276,111070.0000000,111120.0000000,111020.0000000,111020.0000000,111800.0000000,111820.0000000,111780.0000000,111780.0000000,115600.0000000,115610.0000000,115550.0000000,115600.0000000
115350.0000277,115740.0000277,115320.0000277,115540.0000277,111020.0000000,111030.0000000,110880.0000000,110910.0000000,111770.0000000,111800.0000000,111770.0000000,111780.0000000,115610.0000000,115630.0000000,115600.0000000,115620.0000000
115350.0000278,115740.0000278,115320.0000278,115540.0000278,110910.0000000,110950.0000000,110870.0000000,110930.0000000,111780.0000000,111830.0000000,111780.0000000,111800.0000000,115610.0000000,115610.0000000,115580.0000000,115580.0000000
115350.0000279,115740.0000279,115320.0000279,115540.0000279,110930.0000000,110950.0000000,110870.0000000,110870.0000000,111800.0000000,111840.0000000,111800.0000000,111820.0000000,115590.0000000,115600.0000000,115530.0000000,115570.0000000
115350.000028,115740.000028,115320.000028,115540.000028,110870.0000000,110920.0000000,110760.0000000,110770.0000000,111840.0000000,111840.0000000,111770.0000000,111790.0000000,115570.0000000,115580.0000000,115530.0000000,115530.0000000
115350.0000281,115740.0000281,115320.0000281,115540.0000281,110770.0000000,110860.0000000,110740.0000000,110810.0000000,111800.0000000,111820.0000000,111760.0000000,111800.0000000,115530.0000000,115550.0000000,115510.0000000,115520.0000000
115350.0000282,115740.0000282,115320.0000282,115540.0000282,110810.0000000,110900.0000000,110790.0000000,110900.0000000,111790.0000000,111820.0000000,111790.0000000,111800.0000000,115520.0000000,115560.0000000,115500.0000000,115530.0000000
115350.0000283,115740.0000283,115320.0000283,115540.0000283,110890.0000000,110920.0000000,110870.0000000,110870.0000000,111800.0000000,111810.0000000,111780.0000000,111810.0000000,115530.0000000,115550.0000000,115470.0000000,115480.0000000
115350.0000284,115740.0000284,115320.0000284,115540.0000284,110890.0000000,110950.0000000,110860.0000000,110930.0000000,111800.0000000,111810.0000000,111780.0000000,111810.0000000,115490.0000000,115500.0000000,115460.0000000,115490.0000000
115350.0000285,115740.0000285,115320.0000285,115540.0000285,110920.0000000,110970.0000000,110920.0000000,110960.0000000,111810.0000000,111820.0000000,111790.0000000,111800.0000000,115490.0000000,115550.0000000,115470.0000000,115480.0000000
115350.0000286,115740.0000286,115320.0000286,115540.0000286,110940.0000000,110990.0000000,110930.0000000,110990.0000000,111790.0000000,111790.0000000,111760.0000000,111760.0000000,115490.0000000,115510.0000000,115470.0000000,115500.0000000
115350.0000287,115740.0000287,115320.0000287,115540.0000287,110990.0000000,110990.0000000,110890.0000000,110930.0000000,111770.0000000,111840.0000000,111750.0000000,111810.0000000,115490.0000000,115500.0000000,115460.0000000,115480.0000000
115350.0000288,115740.0000288,115320.0000288,115540.0000288,110930.0000000,111080.0000000,110920.0000000,111080.0000000,111800.0000000,111810.0000000,111780.0000000,111800.0000000,115480.0000000,115480.0000000,115430.0000000,115480.0000000
115350.0000289,115740.0000289,115320.0000289,115540.0000289,111070.0000000,111170.0000000,111050.0000000,111160.0000000,111800.0000000,111800.0000000,111760.0000000,111780.0000000,115460.0000000,115460.0000000,115400.0000000,115450.0000000
115350.000029,115740.000029,115320.000029,115540.000029,111150.0000000,111170.0000000,111100.0000000,111120.0000000,111790.0000000,111790.0000000,111730.0000000,111770.0000000,115450.0000000,115460.0000000,115410.0000000,115410.0000000
115350.0000291,115740.0000291,115320.0000291,115540.0000291,111110.0000000,111140.0000000,111080.0000000,111120.0000000,111780.0000000,111840.0000000,111770.0000000,111830.0000000,115410.0000000,115430.0000000,115370.0000000,115410.0000000
115350.0000292,115740.0000292,115320.0000292,115540.0000292,111110.0000000,111190.0000000,111090.0000000,111130.0000000,111820.0000000,111840.0000000,111770.0000000,111770.0000000,115400.0000000,115430.0000000,115390.0000000,115400.0000000
115350.0000293,115740.0000293,115320.0000293,115540.0000293,111150.0000000,111170.0000000,111120.0000000,111150.0000000,111770.0000000,111790.0000000,111740.0000000,111770.0000000,115400.0000000,115440.0000000,115380.0000000,115420.0000000
115350.0000294,115740.0000294,115320.0000294,115540.0000294,111140.0000000,111150.0000000,111110.0000000,111140.0000000,111760.0000000,111780.0000000,111740.0000000,111770.0000000,115430.0000000,115440.0000000,115410.0000000,115440.0000000
115350.0000295,115740.0000295,115320.0000295,115540.0000295,111130.0000000,111220.0000000,111120.0000000,111160.0000000,111780.0000000,111820.0000000,111750.0000000,111800.0000000,115440.0000000,115440.0000000,115410.0000000,115410.0000000
115350.0000296,115740.0000296,115320.0000296,115540.0000296,111170.0000000,111260.0000000,111170.0000000,111250.0000000,111790.0000000,111800.0000000,111770.0000000,111780.0000000,115420.0000000,115470.0000000,115410.0000000,115440.0000000
115350.0000297,115740.0000297,115320.0000297,115540.0000297,111250.0000000,111290.0000000,111230.0000000,111250.0000000,111780.0000000,111800.0000000,111760.0000000,111800.0000000,115430.0000000,115430.0000000,115390.0000000,115420.0000000
115350.0000298,115740.0000298,115320.0000298,115540.0000298,111250.0000000,111280.0000000,111190.0000000,111200.0000000,111800.0000000,111820.0000000,111770.0000000,111820.0000000,115410.0000000,115440.0000000,115390.0000000,115430.0000000
115350.0000299,115740.0000299,115320.0000299,115540.0000299,111210.0000000,111230.0000000,111130.0000000,111190.0000000,111820.0000000,111860.0000000,111820.0000000,111860.0000000,115430.0000000,115460.0000000,115420.0000000,115440.0000000
115350.00003,115740.00003,115320.00003,115540.00003,111190.0000000,111240.0000000,111180.0000000,111240.0000000,111860.0000000,111860.0000000,111770.0000000,111790.0000000,115440.0000000,115500.0000000,115440.0000000,115460.0000000
115350.0000301,115740.0000301,115320.0000301,115540.0000301,111240.0000000,111320.0000000,111240.0000000,111270.0000000,111790.0000000,111790.0000000,111740.0000000,111750.0000000,115460.0000000,115530.0000000,115460.0000000,115480.0000000
115350.0000302,115740.0000302,115320.0000302,115540.0000302,111270.0000000,111390.0000000,111250.0000000,111370.0000000,111750.0000000,111770.0000000,111720.0000000,111750.0000000,115490.0000000,115510.0000000,115480.0000000,115500.0000000
115350.0000303,115740.0000303,115320.0000303,115540.0000303,111370.0000000,111370.0000000,111260.0000000,111270.0000000,111760.0000000,111780.0000000,111720.0000000,111750.0000000,115500.0000000,115510.0000000,115460.0000000,115480.0000000
115350.0000304,115740.0000304,115320.0000304,115540.0000304,111280.0000000,111300.0000000,111260.0000000,111280.0000000,111750.0000000,111750.0000000,111700.0000000,111720.0000000,115490.0000000,115500.0000000,115460.0000000,115460.0000000
115350.0000305,115740.0000305,115320.0000305,115540.0000305,111270.0000000,111360.0000000,111250.0000000,111350.0000000,111730.0000000,111770.0000000,111710.0000000,111760.0000000,115470.0000000,115470.0000000,115430.0000000,115450.0000000
115350.0000306,115740.0000306,115320.0000306,115540.0000306,111330.0000000,111350.0000000,111280.0000000,111290.0000000,111770.0000000,111780.0000000,111710.0000000,111730.0000000,115430.0000000,115460.0000000,115420.0000000,115430.0000000
115350.0000307,115740.0000307,115320.0000307,115540.0000307,111300.0000000,111320.0000000,111200.0000000,111220.0000000,111740.0000000,111790.0000000,111720.0000000,111780.0000000,115430.0000000,115430.0000000,115270.0000000,115340.0000000
115350.0000308,115740.0000308,115320.0000308,115540.0000308,111220.0000000,111240.0000000,111150.0000000,111160.0000000,111790.0000000,111820.0000000,111760.0000000,111820.0000000,115330.0000000,115340.0000000,115290.0000000,115320.0000000
115350.0000309,115740.0000309,115320.0000309,115540.0000309,111170.0000000,111210.0000000,111010.0000000,111090.0000000,111800.0000000,111810.0000000,111770.0000000,111790.0000000,115310.0000000,115330.0000000,115210.0000000,115270.0000000
115350.000031,115740.000031,115320.000031,115540.000031,111090.0000000,111240.0000000,111030.0000000,111210.0000000,111790.0000000,111830.0000000,111760.0000000,111820.0000000,115270.0000000,115300.0000000,115250.0000000,115290.0000000
115350.0000311,115740.0000311,115320.0000311,115540.0000311,111210.0000000,111210.0000000,111170.0000000,111200.0000000,111820.0000000,111880.0000000,111810.0000000,111880.0000000,115280.0000000,115340.0000000,115280.0000000,115340.0000000
115350.0000312,115740.0000312,115320.0000312,115540.0000312,111200.0000000,111240.0000000,111170.0000000,111230.0000000,111870.0000000,111880.0000000,111830.0000000,111840.0000000,115330.0000000,115340.0000000,115310.0000000,115320.0000000
115350.0000313,115740.0000313,115320.0000313,115540.0000313,111220.0000000,111240.0000000,111200.0000000,111240.0000000,111840.0000000,111880.0000000,111830.0000000,111870.0000000,115310.0000000,115330.0000000,115280.0000000,115320.0000000
115350.0000314,115740.0000314,115320.0000314,115540.0000314,111240.0000000,111350.0000000,111220.0000000,111340.0000000,111870.0000000,111870.0000000,111840.0000000,111840.0000000,115330.0000000,115340.0000000,115310.0000000,115320.0000000
115350.0000315,115740.0000315,115320.0000315,115540.0000315,111340.0000000,111350.0000000,111290.0000000,111310.0000000,111830.0000000,111850.0000000,111820.0000000,111830.0000000,115330.0000000,115370.0000000,115320.0000000,115360.0000000
115350.0000316,115740.0000316,115320.0000316,115540.0000316,111310.0000000,111330.0000000,111260.0000000,111280.0000000,111830.0000000,111840.0000000,111780.0000000,111820.0000000,115360.0000000,115400.0000000,115360.0000000,115390.0000000
115350.0000317,115740.0000317,115320.0000317,115540.0000317,111280.0000000,111290.0000000,111240.0000000,111270.0000000,111820.0000000,111860.0000000,111810.0000000,111850.0000000,115390.0000000,115400.0000000,115340.0000000,115360.0000000
115350.0000318,115740.0000318,115320.0000318,115540.0000318,111270.0000000,111300.0000000,111260.0000000,111270.0000000,111850.0000000,111880.0000000,111840.0000000,111860.0000000,115370.0000000,115390.0000000,115360.0000000,115390.0000000
115350.0000319,115740.0000319,115320.0000319,115540.0000319,111270.0000000,111320.0000000,111250.0000000,111310.0000000,111860.0000000,111890.0000000,111840.0000000,111890.0000000,115380.0000000,115430.0000000,115380.0000000,115400.0000000
115350.000032,115740.000032,115320.000032,115540.000032,111300.0000000,111370.0000000,111300.0000000,111330.0000000,111890.0000000,111930.0000000,111860.0000000,111880.0000000,115410.0000000,115450.0000000,115400.0000000,115440.0000000
115350.0000321,115740.0000321,115320.0000321,115540.0000321,111330.0000000,111350.0000000,111220.0000000,111220.0000000,111860.0000000,111900.0000000,111860.0000000,111880.0000000,115420.0000000,115430.0000000,115370.0000000,115370.0000000
115350.0000322,115740.0000322,115320.0000322,115540.0000322,111220.0000000,111240.0000000,111150.0000000,111210.0000000,111890.0000000,111890.0000000,111850.0000000,111850.0000000,115380.0000000,115410.0000000,115350.0000000,115400.0000000
115350.0000323,115740.0000323,115320.0000323,115540.0000323,111220.0000000,111230.0000000,111160.0000000,111200.0000000,111830.0000000,111840.0000000,111800.0000000,111840.0000000,115390.0000000,115440.0000000,115380.0000000,115410.0000000
115350.0000324,115740.0000324,115320.0000324,115540.0000324,111200.0000000,111260.0000000,111190.0000000,111250.0000000,111840.0000000,111890.0000000,111840.0000000,111860.0000000,115430.0000000,115440.0000000,115410.0000000,115420.0000000
115350.0000325,115740.0000325,115320.0000325,115540.0000325,111250.0000000,111260.0000000,111200.0000000,111250.0000000,111840.0000000,111880.0000000,111840.0000000,111860.0000000,115430.0000000,115440.0000000,115410.0000000,115410.0000000
115350.0000326,115740.0000326,115320.0000326,115540.0000326,111260.0000000,111270.0000000,111260.0000000,111270.0000000,111850.0000000,111890.0000000,111820.0000000,111830.0000000,115420.0000000,115420.0000000,115370.0000000,115370.0000000
115350.0000327,115740.0000327,115320.0000327,115540.0000327,111270.0000000,111380.0000000,111260.0000000,111360.0000000,111840.0000000,111840.0000000,111790.0000000,111790.0000000,115380.0000000,115390.0000000,115370.0000000,115390.0000000
115350.0000328,115740.0000328,115320.0000328,115540.0000328,111370.0000000,111500.0000000,111330.0000000,111490.0000000,111800.0000000,111840.0000000,111800.0000000,111840.0000000,115380.0000000,115390.0000000,115370.0000000,115390.0000000
115350.0000329,115740.0000329,115320.0000329,115540.0000329,111480.0000000,111530.0000000,111460.0000000,111510.0000000,111830.0000000,111830.0000000,111800.0000000,111800.0000000,115390.0000000,115420.0000000,115390.0000000,115410.0000000
115350.000033,115740.000033,115320.000033,115540.000033,111510.0000000,111570.0000000,111510.0000000,111530.0000000,111810.0000000,111830.0000000,111800.0000000,111820.0000000,115400.0000000,115430.0000000,115370.0000000,115370.0000000
115350.0000331,115740.0000331,115320.0000331,115540.0000331,111540.0000000,111540.0000000,111490.0000000,111490.0000000,111830.0000000,111910.0000000,111830.0000000,111880.0000000,115370.0000000,115410.0000000,115360.0000000,115410.0000000
115350.0000332,115740.0000332,115320.0000332,115540.0000332,111490.0000000,111510.0000000,111470.0000000,111490.0000000,111880.0000000,111920.0000000,111880.0000000,111900.0000000,115400.0000000,115430.0000000,115380.0000000,115380.0000000
115350.0000333,115740.0000333,115320.0000333,115540.0000333,111490.0000000,111560.0000000,111480.0000000,111520.0000000,111900.0000000,111900.0000000,111870.0000000,111890.0000000,115390.0000000,115430.0000000,115380.0000000,115410.0000000
115350.0000334,115740.0000334,115320.0000334,115540.0000334,111510.0000000,111550.0000000,111470.0000000,111490.0000000,111880.0000000,111900.0000000,111860.0000000,111880.0000000,115410.0000000,115420.0000000,115360.0000000,115380.0000000
115350.0000335,115740.0000335,115320.0000335,115540.0000335,111500.0000000,111530.0000000,111480.0000000,111500.0000000,111890.0000000,112060.0000000,111880.0000000,111990.0000000,115390.0000000,115400.0000000,115360.0000000,115380.0000000
115350.0000336,115740.0000336,115320.0000336,115540.0000336,111510.0000000,111700.0000000,111510.0000000,111650.0000000,111980.0000000,111990.0000000,111960.0000000,111980.0000000,115380.0000000,115390.0000000,115350.0000000,115370.0000000
115350.0000337,115740.0000337,115320.0000337,115540.0000337,111640.0000000,111690.0000000,111600.0000000,111690.0000000,111990.0000000,112000.0000000,111940.0000000,111950.0000000,115370.0000000,115400.0000000,115360.0000000,115390.0000000
115350.0000338,115740.0000338,115320.0000338,115540.0000338,111690.0000000,111690.0000000,111640.0000000,111650.0000000,111950.0000000,112000.0000000,111950.0000000,112000.0000000,115390.0000000,115400.0000000,115370.0000000,115390.0000000
115350.0000339,115740.0000339,115320.0000339,115540.0000339,111660.0000000,111710.0000000,111650.0000000,111680.0000000,112000.0000000,112000.0000000,111970.0000000,111970.0000000,115390.0000000,115430.0000000,115390.0000000,115410.0000000
115350.000034,115740.000034,115320.000034,115540.000034,111680.0000000,111690.0000000,111600.0000000,111650.0000000,111980.0000000,112000.0000000,111970.0000000,111980.0000000,115410.0000000,115430.0000000,115380.0000000,115410.0000000
115350.0000341,115740.0000341,115320.0000341,115540.0000341,111660.0000000,111690.0000000,111620.0000000,111630.0000000,111990.0000000,112000.0000000,111960.0000000,111990.0000000,115410.0000000,115430.0000000,115380.0000000,115380.0000000
115350.0000342,115740.0000342,115320.0000342,115540.0000342,111630.0000000,111640.0000000,111570.0000000,111600.0000000,111990.0000000,112020.0000000,111990.0000000,111990.0000000,115400.0000000,115420.0000000,115390.0000000,115420.0000000
115350.0000343,115740.0000343,115320.0000343,115540.0000343,111610.0000000,111620.0000000,111560.0000000,111570.0000000,112000.0000000,112010.0000000,111960.0000000,112010.0000000,115420.0000000,115430.0000000,115410.0000000,115430.0000000
115350.0000344,115740.0000344,115320.0000344,115540.0000344,111560.0000000,111560.0000000,111500.0000000,111540.0000000,112010.0000000,112020.0000000,111980.0000000,111980.0000000,115420.0000000,115430.0000000,115390.0000000,115420.0000000
115350.0000345,115740.0000345,115320.0000345,115540.0000345,111550.0000000,111590.0000000,111540.0000000,111550.0000000,112000.0000000,112100.0000000,111990.0000000,112080.0000000,115420.0000000,115430.0000000,115390.0000000,115400.0000000
115350.0000346,115740.0000346,115320.0000346,115540.0000346,111570.0000000,111590.0000000,111520.0000000,111590.0000000,112090.0000000,112150.0000000,112040.0000000,112120.0000000,115390.0000000,115410.0000000,115380.0000000,115400.0000000
115350.0000347,115740.0000347,115320.0000347,115540.0000347,111590.0000000,111630.0000000,111540.0000000,111550.0000000,112120.0000000,112240.0000000,112120.0000000,112180.0000000,115390.0000000,115410.0000000,115370.0000000,115390.0000000
115350.0000348,115740.0000348,115320.0000348,115540.0000348,111560.0000000,111640.0000000,111540.0000000,111610.0000000,112190.0000000,112230.0000000,112170.0000000,112210.0000000,115390.0000000,115400.0000000,115380.0000000,115380.0000000
115350.0000349,115740.0000349,115320.0000349,115540.0000349,111610.0000000,111610.0000000,111530.0000000,111560.0000000,112210.0000000,112230.0000000,112170.0000000,112180.0000000,115390.0000000,115410.0000000,115380.0000000,115390.0000000
115350.000035,115740.000035,115320.000035,115540.000035,111560.0000000,111590.0000000,111480.0000000,111510.0000000,112190.0000000,112190.0000000,112110.0000000,112120.0000000,115390.0000000,115400.0000000,115360.0000000,115390.0000000
115350.0000351,115740.0000351,115320.0000351,115540.0000351,111520.0000000,111580.0000000,111500.0000000,111500.0000000,112120.0000000,112130.0000000,112110.0000000,112120.0000000,115380.0000000,115420.0000000,115380.0000000,115420.0000000
115350.0000352,115740.0000352,115320.0000352,115540.0000352,111510.0000000,111520.0000000,111500.0000000,111510.0000000,112120.0000000,112130.0000000,112080.0000000,112130.0000000,115420.0000000,115430.0000000,115400.0000000,115410.0000000
115350.0000353,115740.0000353,115320.0000353,115540.0000353,111500.0000000,111570.0000000,111480.0000000,111570.0000000,112120.0000000,112170.0000000,112110.0000000,112110.0000000,115390.0000000,115400.0000000,115340.0000000,115360.0000000
115350.0000354,115740.0000354,115320.0000354,115540.0000354,111570.0000000,111650.0000000,111560.0000000,111590.0000000,112110.0000000,112120.0000000,112070.0000000,112080.0000000,115370.0000000,115380.0000000,115330.0000000,115360.0000000
115350.0000355,115740.0000355,115320.0000355,115540.0000355,111590.0000000,111600.0000000,111430.0000000,111490.0000000,112100.0000000,112110.0000000,111990.0000000,112020.0000000,115370.0000000,115390.0000000,115320.0000000,115330.0000000
115350.0000356,115740.0000356,115320.0000356,115540.0000356,111490.0000000,111490.0000000,111340.0000000,111380.0000000,112020.0000000,112040.0000000,111950.0000000,111990.0000000,115340.0000000,115360.0000000,115310.0000000,115340.0000000
115350.0000357,115740.0000357,115320.0000357,115540.0000357,111370.0000000,111380.0000000,111260.0000000,111260.0000000,111990.0000000,112040.0000000,111960.0000000,112000.0000000,115340.0000000,115340.0000000,115280.0000000,115300.0000000
115350.0000358,115740.0000358,115320.0000358,115540.0000358,111260.0000000,111320.0000000,111240.0000000,111300.0000000,112000.0000000,112020.0000000,111960.0000000,111970.0000000,115290.0000000,115310.0000000,115260.0000000,115270.0000000
115350.0000359,115740.0000359,115320.0000359,115540.0000359,111300.0000000,111310.0000000,111240.0000000,111270.0000000,111960.0000000,112000.0000000,111950.0000000,111980.0000000,115270.0000000,115300.0000000,115240.0000000,115290.0000000
115350.000036,115740.000036,115320.000036,115540.000036,111270.0000000,111290.0000000,111210.0000000,111270.0000000,111990.0000000,111990.0000000,111890.0000000,111910.0000000,115290.0000000,115350.0000000,115290.0000000,115340.0000000
115350.0000361,115740.0000361,115320.0000361,115540.0000361,111280.0000000,111340.0000000,111260.0000000,111280.0000000,111900.0000000,111940.0000000,111860.0000000,111920.0000000,115330.0000000,115340.0000000,115250.0000000,115270.0000000
115350.0000362,115740.0000362,115320.0000362,115540.0000362,111270.0000000,111320.0000000,111270.0000000,111270.0000000,111910.0000000,111990.0000000,111910.0000000,111960.0000000,115270.0000000,115300.0000000,115260.0000000,115270.0000000
115350.0000363,115740.0000363,115320.0000363,115540.0000363,111270.0000000,111320.0000000,111270.0000000,111300.0000000,111960.0000000,111960.0000000,111930.0000000,111960.0000000,115270.0000000,115280.0000000,115250.0000000,115270.0000000
115350.0000364,115740.0000364,115320.0000364,115540.0000364,111310.0000000,111420.0000000,111300.0000000,111380.0000000,111950.0000000,111970.0000000,111920.0000000,111930.0000000,115280.0000000,115280.0000000,115260.0000000,115260.0000000
115350.0000365,115740.0000365,115320.0000365,115540.0000365,111380.0000000,111400.0000000,111300.0000000,111300.0000000,111920.0000000,111940.0000000,111860.0000000,111870.0000000,115250.0000000,115320.0000000,115250.0000000,115300.0000000
